AdID,職位名稱,公司名稱,發布日期,職位詳情連結
HS26036102,Project Co-ordinator II (Department of Marketing),香港中文大學 THE CHINESE UNIVERSITY OF HONG KONG,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036102/Project-Co-ordinator-II-Department-of-Marketing-
HS26036101,Project Co-ordinator II (Office of Admissions and Financial Aid),香港中文大學 THE CHINESE UNIVERSITY OF HONG KONG,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036101/Project-Co-ordinator-II-Office-of-Admissions-and-Financial-Aid-
HS26036092,Executive Officer I/II (carrying the job title of 'Manager (Strategic Events)') (Communications and Public Relations Office),香港中文大學 THE CHINESE UNIVERSITY OF HONG KONG,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036092/Executive-Officer-I-II-carrying-the-job-title-of-Manager-Strategic-Events-Communications-and-Public-Relations-Office-
HS26036091,Executive Officer II (The Nethersole School of Nursing),香港中文大學 THE CHINESE UNIVERSITY OF HONG KONG,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036091/Executive-Officer-II-The-Nethersole-School-of-Nursing-
HS26036076,中學老師 (中史科) Secondary Teacher (Chinese History) (GM),播道書院 EVANGEL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036076/%E4%B8%AD%E5%AD%B8%E8%80%81%E5%B8%AB-%E4%B8%AD%E5%8F%B2%E7%A7%91-Secondary-Teacher-Chinese-History-GM-
HS26036075,中學老師 (物理及數學科) Secondary Teacher (Physic & Math) (GM),播道書院 EVANGEL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036075/%E4%B8%AD%E5%AD%B8%E8%80%81%E5%B8%AB-%E7%89%A9%E7%90%86%E5%8F%8A%E6%95%B8%E5%AD%B8%E7%A7%91-Secondary-Teacher-Physic-Math-GM-
HS26036074,中學老師 (數學科) Secondary Teacher (Math) (GM),播道書院 EVANGEL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036074/%E4%B8%AD%E5%AD%B8%E8%80%81%E5%B8%AB-%E6%95%B8%E5%AD%B8%E7%A7%91-Secondary-Teacher-Math-GM-
HS26036073,中學老師 (英文科) Secondary Teacher (English) (GM),播道書院 EVANGEL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036073/%E4%B8%AD%E5%AD%B8%E8%80%81%E5%B8%AB-%E8%8B%B1%E6%96%87%E7%A7%91-Secondary-Teacher-English-GM-
HS26036072,中學老師 (中文科) Secondary Teacher (Chinese) (GM),播道書院 EVANGEL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036072/%E4%B8%AD%E5%AD%B8%E8%80%81%E5%B8%AB-%E4%B8%AD%E6%96%87%E7%A7%91-Secondary-Teacher-Chinese-GM-
HS26036071,小學老師 (英文科) Primary Teacher (English) (GM),播道書院 EVANGEL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036071/%E5%B0%8F%E5%AD%B8%E8%80%81%E5%B8%AB-%E8%8B%B1%E6%96%87%E7%A7%91-Primary-Teacher-English-GM-
HS26036061,中藥房主管 (中醫藥學院),THE UNIVERSITY OF HONG KONG - SCHOOL OF CHINESE MEDICINE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036061/%E4%B8%AD%E8%97%A5%E6%88%BF%E4%B8%BB%E7%AE%A1-%E4%B8%AD%E9%86%AB%E8%97%A5%E5%AD%B8%E9%99%A2-
HS26036041,體育科及資訊科技統籌教師 (常額 / 合約) (2026-2027 年度),聖公會聖紀文小學 S.K.H. ST. CLEMENT'S PRIMARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036041/%E9%AB%94%E8%82%B2%E7%A7%91%E5%8F%8A%E8%B3%87%E8%A8%8A%E7%A7%91%E6%8A%80%E7%B5%B1%E7%B1%8C%E6%95%99%E5%B8%AB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26036027,合約 / 常額學位教師 - 企財 (2026-2027 年度),天主教南華中學 NAM WAH CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036027/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E4%BC%81%E8%B2%A1-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26036026,合約 / 常額學位教師 - 視藝 (2026-2027 年度),天主教南華中學 NAM WAH CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036026/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E8%A6%96%E8%97%9D-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26036025,合約 / 常額學位教師 - 物理 (2026-2027 年度),天主教南華中學 NAM WAH CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036025/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E7%89%A9%E7%90%86-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26036024,合約 / 常額學位教師 - 公經社 (2026-2027 年度),天主教南華中學 NAM WAH CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036024/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E5%85%AC%E7%B6%93%E7%A4%BE-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26036023,合約 / 常額學位教師 - 歷史 (2026-2027 年度),天主教南華中學 NAM WAH CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036023/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E6%AD%B7%E5%8F%B2-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26036022,合約 / 常額學位教師 - 中史 (2026-2027 年度),天主教南華中學 NAM WAH CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036022/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E4%B8%AD%E5%8F%B2-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26036021,合約 / 常額學位教師 - 中文 (2026-2027 年度),天主教南華中學 NAM WAH CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036021/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E4%B8%AD%E6%96%87-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26036002,English Teacher (Junior and Senior Form) (Contract Post),元朗信義中學 YUEN LONG LUTHERAN SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036002/English-Teacher-Junior-and-Senior-Form-Contract-Post-
HS26036001,Native-speaking English Teaching Assistant (Under Native-speaking English Teacher (NET) Grant),元朗信義中學 YUEN LONG LUTHERAN SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26036001/Native-speaking-English-Teaching-Assistant-Under-Native-speaking-English-Teacher-NET-Grant-
HS26035991,Teacher of Economics (25/26_T009a),嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035991/Teacher-of-Economics-25-26_T009a-
HS26035886,物理科教師 (常額 / 合約) (2026-2027),香港四邑商工總會陳南昌紀念中學 CHAN NAM CHONG MEMORIAL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035886/%E7%89%A9%E7%90%86%E7%A7%91%E6%95%99%E5%B8%AB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-
HS26035885,數學科教師 (常額 / 合約) (2026-2027),香港四邑商工總會陳南昌紀念中學 CHAN NAM CHONG MEMORIAL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035885/%E6%95%B8%E5%AD%B8%E7%A7%91%E6%95%99%E5%B8%AB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-
HS26035884,資訊及通訊科技科教師 (常額 / 合約) (2026-2027),香港四邑商工總會陳南昌紀念中學 CHAN NAM CHONG MEMORIAL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035884/%E8%B3%87%E8%A8%8A%E5%8F%8A%E9%80%9A%E8%A8%8A%E7%A7%91%E6%8A%80%E7%A7%91%E6%95%99%E5%B8%AB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-
HS26035883,資訊及通訊科技科科主任 (常額 / 合約) (2026-2027),香港四邑商工總會陳南昌紀念中學 CHAN NAM CHONG MEMORIAL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035883/%E8%B3%87%E8%A8%8A%E5%8F%8A%E9%80%9A%E8%A8%8A%E7%A7%91%E6%8A%80%E7%A7%91%E7%A7%91%E4%B8%BB%E4%BB%BB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-
HS26035882,生物科科主任 (常額 / 合約) (2026-2027),香港四邑商工總會陳南昌紀念中學 CHAN NAM CHONG MEMORIAL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035882/%E7%94%9F%E7%89%A9%E7%A7%91%E7%A7%91%E4%B8%BB%E4%BB%BB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-
HS26035881,物理科科主任 (常額 / 合約) (2026-2027),香港四邑商工總會陳南昌紀念中學 CHAN NAM CHONG MEMORIAL COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035881/%E7%89%A9%E7%90%86%E7%A7%91%E7%A7%91%E4%B8%BB%E4%BB%BB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-
HS26035842,資訊科技技術員 TSS,MARYMOUNT SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035842/%E8%B3%87%E8%A8%8A%E7%A7%91%E6%8A%80%E6%8A%80%E8%A1%93%E5%93%A1-TSS
HS26035841,Full Time CL / ICT Teacher (Starting in September 2026),MARYMOUNT SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035841/Full-Time-CL-ICT-Teacher-Starting-in-September-2026-
HS26035831,合約小學學校社工,嘉諾撒聖家學校九龍塘 HOLY FAMILY CANOSSIAN SCHOOL (KOWLOON TONG) (),2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035831/%E5%90%88%E7%B4%84%E5%B0%8F%E5%AD%B8%E5%AD%B8%E6%A0%A1%E7%A4%BE%E5%B7%A5
HS26035777,興趣班導師,嗇色園 SIK SIK YUEN,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035777/%E8%88%88%E8%B6%A3%E7%8F%AD%E5%B0%8E%E5%B8%AB
HS26035776,輔導員 (特殊教育需要),嗇色園 SIK SIK YUEN,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035776/%E8%BC%94%E5%B0%8E%E5%93%A1-%E7%89%B9%E6%AE%8A%E6%95%99%E8%82%B2%E9%9C%80%E8%A6%81-
HS26035775,合約學位教師 - 高中生物科及生物科技流動實驗室課程 (2026/2027 年度),嗇色園 SIK SIK YUEN,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035775/%E5%90%88%E7%B4%84%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E9%AB%98%E4%B8%AD%E7%94%9F%E7%89%A9%E7%A7%91%E5%8F%8A%E7%94%9F%E7%89%A9%E7%A7%91%E6%8A%80%E6%B5%81%E5%8B%95%E5%AF%A6%E9%A9%97%E5%AE%A4%E8%AA%B2%E7%A8%8B-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035774,合約學位教師 - 高中生物科及初中科學科 (2026/2027 年度),嗇色園 SIK SIK YUEN,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035774/%E5%90%88%E7%B4%84%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E9%AB%98%E4%B8%AD%E7%94%9F%E7%89%A9%E7%A7%91%E5%8F%8A%E5%88%9D%E4%B8%AD%E7%A7%91%E5%AD%B8%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035773,合約學位教師 - 初中科學科及初中科技與生活科 (2026/2027 年度),嗇色園 SIK SIK YUEN,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035773/%E5%90%88%E7%B4%84%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E5%88%9D%E4%B8%AD%E7%A7%91%E5%AD%B8%E7%A7%91%E5%8F%8A%E5%88%9D%E4%B8%AD%E7%A7%91%E6%8A%80%E8%88%87%E7%94%9F%E6%B4%BB%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035772,合約學位教師 - 初中及高中英文科 (2026/2027 年度),嗇色園 SIK SIK YUEN,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035772/%E5%90%88%E7%B4%84%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB---%E5%88%9D%E4%B8%AD%E5%8F%8A%E9%AB%98%E4%B8%AD%E8%8B%B1%E6%96%87%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035771,學生輔導員,嗇色園 SIK SIK YUEN,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035771/%E5%AD%B8%E7%94%9F%E8%BC%94%E5%B0%8E%E5%93%A1
HS26035616,常額 / 合約教師 - 公民與社會發展科 + 宗教科 (2026-2027 年度),天主教培聖中學 PUI SHING CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035616/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB---%E5%85%AC%E6%B0%91%E8%88%87%E7%A4%BE%E6%9C%83%E7%99%BC%E5%B1%95%E7%A7%91-%E5%AE%97%E6%95%99%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035615,常額 / 合約教師 - 歷史科 + 公民與社會發展科 (2026-2027 年度),天主教培聖中學 PUI SHING CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035615/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB---%E6%AD%B7%E5%8F%B2%E7%A7%91-%E5%85%AC%E6%B0%91%E8%88%87%E7%A4%BE%E6%9C%83%E7%99%BC%E5%B1%95%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035614,常額 / 合約教師 - 化學科 (2026-2027 年度),天主教培聖中學 PUI SHING CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035614/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB---%E5%8C%96%E5%AD%B8%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035613,常額 / 合約教師 - 數學科 (2026-2027 年度),天主教培聖中學 PUI SHING CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035613/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035612,常額 / 合約教師 - 英文科 (2026-2027 年度),天主教培聖中學 PUI SHING CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035612/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB---%E8%8B%B1%E6%96%87%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035611,常額 / 合約教師 - 圖書館主任 (兼教中文科 / 英文科 / 公民科) (2026-2027 年度),天主教培聖中學 PUI SHING CATHOLIC SECONDARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035611/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB---%E5%9C%96%E6%9B%B8%E9%A4%A8%E4%B8%BB%E4%BB%BB-%E5%85%BC%E6%95%99%E4%B8%AD%E6%96%87%E7%A7%91-%E8%8B%B1%E6%96%87%E7%A7%91-%E5%85%AC%E6%B0%91%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26035581,辦公室服務員 (香港大學教育學院聘請),THE UNIVERSITY OF HONG KONG - FACULTY OF EDUCATION,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035581/%E8%BE%A6%E5%85%AC%E5%AE%A4%E6%9C%8D%E5%8B%99%E5%93%A1-%E9%A6%99%E6%B8%AF%E5%A4%A7%E5%AD%B8%E6%95%99%E8%82%B2%E5%AD%B8%E9%99%A2%E8%81%98%E8%AB%8B-
HS26035421,校本言語治療師,鴨脷洲街坊學校 APLICHAU KAIFONG PRIMARY SCHOOL,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26035421/%E6%A0%A1%E6%9C%AC%E8%A8%80%E8%AA%9E%E6%B2%BB%E7%99%82%E5%B8%AB
HS26034282,Teaching Assistant,明愛胡振中書院 CARITAS WU CHENG-CHUNG COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26034282/Teaching-Assistant
HS26034281,Spanish / German Teacher,明愛胡振中書院 CARITAS WU CHENG-CHUNG COLLEGE,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26034281/Spanish-German-Teacher
HS26033149,國際課程中學教師 - 數學、英文、物理、化學、生物、經濟商科、計算機、社會學、全球視野、心理學、地理 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033149/%E5%9C%8B%E9%9A%9B%E8%AA%B2%E7%A8%8B%E4%B8%AD%E5%AD%B8%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E3%80%81%E8%8B%B1%E6%96%87%E3%80%81%E7%89%A9%E7%90%86%E3%80%81%E5%8C%96%E5%AD%B8%E3%80%81%E7%94%9F%E7%89%A9%E3%80%81%E7%B6%93%E6%BF%9F%E5%95%86%E7%A7%91%E3%80%81%E8%A8%88%E7%AE%97%E6%A9%9F%E3%80%81%E7%A4%BE%E6%9C%83%E5%AD%B8%E3%80%81%E5%85%A8%E7%90%83%E8%A6%96%E9%87%8E%E3%80%81%E5%BF%83%E7%90%86%E5%AD%B8%E3%80%81%E5%9C%B0%E7%90%86-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26033148,香港課程中學教師 - 中國語文、中國歷史、公民及社會發展 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033148/%E9%A6%99%E6%B8%AF%E8%AA%B2%E7%A8%8B%E4%B8%AD%E5%AD%B8%E6%95%99%E5%B8%AB---%E4%B8%AD%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E4%B8%AD%E5%9C%8B%E6%AD%B7%E5%8F%B2%E3%80%81%E5%85%AC%E6%B0%91%E5%8F%8A%E7%A4%BE%E6%9C%83%E7%99%BC%E5%B1%95-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS26033147,香港課程中學教師 - 數學必修、數學延伸部分單元一和單元二、英國語文、物理、化學、生物、經濟、科學、地理、資訊及通訊科技、企業、會計與財務概論、歷史 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033147/%E9%A6%99%E6%B8%AF%E8%AA%B2%E7%A8%8B%E4%B8%AD%E5%AD%B8%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E5%BF%85%E4%BF%AE%E3%80%81%E6%95%B8%E5%AD%B8%E5%BB%B6%E4%BC%B8%E9%83%A8%E5%88%86%E5%96%AE%E5%85%83%E4%B8%80%E5%92%8C%E5%96%AE%E5%85%83%E4%BA%8C%E3%80%81%E8%8B%B1%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E7%89%A9%E7%90%86%E3%80%81%E5%8C%96%E5%AD%B8%E3%80%81%E7%94%9F%E7%89%A9%E3%80%81%E7%B6%93%E6%BF%9F%E3%80%81%E7%A7%91%E5%AD%B8%E3%80%81%E5%9C%B0%E7%90%86%E3%80%81%E8%B3%87%E8%A8%8A%E5%8F%8A%E9%80%9A%E8%A8%8A%E7%A7%91%E6%8A%80%E3%80%81%E4%BC%81%E6%A5%AD%E3%80%81%E6%9C%83%E8%A8%88%E8%88%87%E8%B2%A1%E5%8B%99%E6%A6%82%E8%AB%96%E3%80%81%E6%AD%B7%E5%8F%B2-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26033146,香港課程小學教師 - 中國語文、中華文化與品德、體育 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033146/%E9%A6%99%E6%B8%AF%E8%AA%B2%E7%A8%8B%E5%B0%8F%E5%AD%B8%E6%95%99%E5%B8%AB---%E4%B8%AD%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E4%B8%AD%E8%8F%AF%E6%96%87%E5%8C%96%E8%88%87%E5%93%81%E5%BE%B7%E3%80%81%E9%AB%94%E8%82%B2-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS26033145,香港課程小學教師 - 數學、英國語文、個人生活與社會、科技、視覺藝術、音樂、表演藝術 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033145/%E9%A6%99%E6%B8%AF%E8%AA%B2%E7%A8%8B%E5%B0%8F%E5%AD%B8%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E3%80%81%E8%8B%B1%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E5%80%8B%E4%BA%BA%E7%94%9F%E6%B4%BB%E8%88%87%E7%A4%BE%E6%9C%83%E3%80%81%E7%A7%91%E6%8A%80%E3%80%81%E8%A6%96%E8%A6%BA%E8%97%9D%E8%A1%93%E3%80%81%E9%9F%B3%E6%A8%82%E3%80%81%E8%A1%A8%E6%BC%94%E8%97%9D%E8%A1%93-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26033144,內地課程教師 - 語文 / 體育 / 地理 / 歷史 / 國學 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033144/%E5%85%A7%E5%9C%B0%E8%AA%B2%E7%A8%8B%E6%95%99%E5%B8%AB---%E8%AA%9E%E6%96%87-%E9%AB%94%E8%82%B2-%E5%9C%B0%E7%90%86-%E6%AD%B7%E5%8F%B2-%E5%9C%8B%E5%AD%B8-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS26033143,內地課程教師 - 數學、英語、物理、化學、視覺藝術、音樂、心理、信息技術、英文戲劇 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033143/%E5%85%A7%E5%9C%B0%E8%AA%B2%E7%A8%8B%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E3%80%81%E8%8B%B1%E8%AA%9E%E3%80%81%E7%89%A9%E7%90%86%E3%80%81%E5%8C%96%E5%AD%B8%E3%80%81%E8%A6%96%E8%A6%BA%E8%97%9D%E8%A1%93%E3%80%81%E9%9F%B3%E6%A8%82%E3%80%81%E5%BF%83%E7%90%86%E3%80%81%E4%BF%A1%E6%81%AF%E6%8A%80%E8%A1%93%E3%80%81%E8%8B%B1%E6%96%87%E6%88%B2%E5%8A%87-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26033142,幼兒園中文班主任 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033142/%E5%B9%BC%E5%85%92%E5%9C%92%E4%B8%AD%E6%96%87%E7%8F%AD%E4%B8%BB%E4%BB%BB-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS260331410,國際課程中學教師 - 中文 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS260331410/%E5%9C%8B%E9%9A%9B%E8%AA%B2%E7%A8%8B%E4%B8%AD%E5%AD%B8%E6%95%99%E5%B8%AB---%E4%B8%AD%E6%96%87-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS26033141,幼兒園英文班主任 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26033141/%E5%B9%BC%E5%85%92%E5%9C%92%E8%8B%B1%E6%96%87%E7%8F%AD%E4%B8%BB%E4%BB%BB-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26032877,功輔導師,保良局 PO LEUNG KUK,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26032877/%E5%8A%9F%E8%BC%94%E5%B0%8E%E5%B8%AB
HS26032876,兼職職工,保良局 PO LEUNG KUK,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26032876/%E5%85%BC%E8%81%B7%E8%81%B7%E5%B7%A5
HS26032875,支援助理 - 庶務員,保良局 PO LEUNG KUK,2026-05-08,https://jump.mingpao.com/job/detail/Jobs/2/HS26032875/%E6%94%AF%E6%8F%B4%E5%8A%A9%E7%90%86---%E5%BA%B6%E5%8B%99%E5%93%A1
